timestamp,p95_ms,recall_at10,tokens_in,tokens_out,est_cost,success,group,params_snapshot,rerank_latency_ms,rerank_model,rerank_hit,candidate_k,qdrant_latency_ms,collection_name,should_rerank_v2,trigger_reason,rerank_budget_ok,rerank_timeout,fallback_used,dispersion,rolling_hit_rate,cache_hit,cache_saved_ms,recall_proxy,profile
2025-10-10T21:55:42.619072,0.007867813110351562,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,193.50004196166992,0,balanced
2025-10-10T21:55:42.742198,0.0030994415283203125,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:55:42.904752,0.0030994415283203125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:55:43.657751,0.0040531158447265625,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:55:43.743407,0.0019073486328125,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:55:43.908998,0.0030994415283203125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:55:44.742203,0.014066696166992188,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:55:44.779800,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:55:44.918544,0.012874603271484375,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,152.49395370483398,0,balanced
2025-10-10T21:55:45.745065,0.00286102294921875,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,152.49395370483398,0,balanced
2025-10-10T21:55:45.781411,0.00286102294921875,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:55:45.992243,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:46.785380,0.003814697265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:46.868385,0.007867813110351562,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:55:47.030830,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:55:47.786181,0.005245208740234375,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:55:47.871354,0.0059604644775390625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:55:48.035614,0.0040531158447265625,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:48.867472,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:55:48.911530,0.00476837158203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,152.49395370483398,0,balanced
2025-10-10T21:55:49.035649,0.0026226043701171875,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:49.868789,0.006198883056640625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:49.989094,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:55:50.039974,0.03409385681152344,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:55:50.868811,0.0040531158447265625,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:55:50.998079,0.0209808349609375,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:55:51.127672,0.0069141387939453125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:55:51.909234,0.014066696166992188,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:52.035303,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:55:52.157215,0.0021457672119140625,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:55:52.929476,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:53.117458,0.005245208740234375,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:53.159022,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:55:53.988185,0.0050067901611328125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:54.119443,0.0069141387939453125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,193.50004196166992,0,balanced
2025-10-10T21:55:54.160723,0.00286102294921875,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:55:54.988417,0.0040531158447265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,152.49395370483398,0,balanced
2025-10-10T21:55:55.121785,0.004291534423828125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:55:55.241977,0.0021457672119140625,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:55:55.993239,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:55:56.159133,0.030040740966796875,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:56.242264,0.008821487426757812,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:57.036158,0.005245208740234375,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:55:57.159160,0.0021457672119140625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:55:57.244858,0.004291534423828125,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:58.117640,0.0069141387939453125,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:55:58.241518,0.0030994415283203125,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:58.285142,0.030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:55:59.119724,0.007152557373046875,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:55:59.242955,0.0050067901611328125,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:55:59.369257,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:00.159395,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:56:00.289321,0.010013580322265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:56:00.410602,0.016927719116210938,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:56:01.242398,0.0059604644775390625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:01.363070,0.0030994415283203125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:01.493388,0.0050067901611328125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:02.369736,0.0050067901611328125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:02.493655,0.006198883056640625,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:56:02.618257,0.008821487426757812,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:03.492867,0.003814697265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:03.613496,0.010013580322265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,193.50004196166992,0,balanced
2025-10-10T21:56:03.743858,0.007152557373046875,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,152.49395370483398,0,balanced
2025-10-10T21:56:04.618687,0.009298324584960938,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:56:04.742045,0.0040531158447265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:04.867842,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,193.50004196166992,0,balanced
2025-10-10T21:56:05.619133,0.003814697265625,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:56:05.870126,0.007867813110351562,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:56:05.992689,0.0040531158447265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:21.927363,0.0057220458984375,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:22.053764,0.004291534423828125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:22.178339,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:23.055097,0.006198883056640625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:56:23.175317,0.013828277587890625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:23.303477,0.0050067901611328125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:24.055556,0.02384185791015625,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:24.305041,0.0069141387939453125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:24.424795,0.005245208740234375,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:56:25.177570,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:25.427587,0.00286102294921875,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:25.559314,0.004291534423828125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:56:26.178248,0.013113021850585938,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:26.428171,0.0030994415283203125,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:26.678225,0.003814697265625,0.85,2,31,0.00095,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,294.08907890319824,0,balanced
2025-10-10T21:56:27.178271,0.0026226043701171875,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:27.428390,0.0040531158447265625,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:27.711683,0.00286102294921875,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:56:28.211326,0.0019073486328125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,437.06488609313965,0,balanced
2025-10-10T21:56:28.459401,0.0030994415283203125,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:56:28.712426,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:29.303890,0.0040531158447265625,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:29.461853,0.003814697265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:29.800330,0.00286102294921875,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:30.308559,0.008344650268554688,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:30.462642,0.00286102294921875,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:30.803411,0.0040531158447265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:31.338915,0.0069141387939453125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,428.4486770629883,0,balanced
2025-10-10T21:56:31.553020,0.008344650268554688,0.85,1,45,0.0013599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,113.47770690917969,0,balanced
2025-10-10T21:56:31.804042,0.0057220458984375,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:32.425571,0.003814697265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:32.553101,0.0030994415283203125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:32.838244,0.0040531158447265625,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:33.427819,0.0030994415283203125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:33.586770,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:33.928080,0.0030994415283203125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:56:34.461937,0.0040531158447265625,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:34.587878,0.0040531158447265625,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,160.56108474731445,0,balanced
2025-10-10T21:56:34.961879,0.004291534423828125,0.85,0,37,0.0011099999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,242.38896369934082,0,balanced
2025-10-10T21:56:35.553690,0.0050067901611328125,0.85,2,52,0.00158,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,423.4340190887451,0,balanced
2025-10-10T21:56:35.588766,0.0059604644775390625,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
2025-10-10T21:56:36.048807,0.0019073486328125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,171.40793800354004,0,balanced
2025-10-10T21:56:36.587715,0.0050067901611328125,0.85,3,60,0.0018299999999999998,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,168.05601119995117,0,balanced
2025-10-10T21:56:36.677877,0.003814697265625,0.85,0,22,0.0006599999999999999,True,baseline,,0,disabled,0,0,0,,False,,True,False,False,0.0,0.0,1,246.64902687072754,0,balanced
